,decades,name,number
86058,80s,Roverto,7
86059,80s,Rowan,20
86060,80s,Rowdy,162
86061,80s,Rowena,161
86062,80s,Rowland,7
86063,80s,Roxan,5
86064,80s,Roxana,1932
86065,80s,Roxane,119
86066,80s,Roxann,562
86067,80s,Roxanna,1572
86068,80s,Roxanne,8632
86069,80s,Roxie,117
86070,80s,Roxsana,6
86071,80s,Roy,13925
86072,80s,Roya,70
86073,80s,Royal,91
86074,80s,Royce,1311
86075,80s,Royden,5
86076,80s,Rozanna,14
86077,80s,Rozanne,5
86078,80s,Ruben,14398
86079,80s,Rubi,333
86080,80s,Rubicela,5
86081,80s,Rubie,27
86082,80s,Rubin,136
86083,80s,Rubina,6
86084,80s,Ruby,5892
86085,80s,Ruchama,5
86086,80s,Ruchel,48
86087,80s,Ruddy,13
86088,80s,Rudi,46
86089,80s,Rudolf,11
86090,80s,Rudolfo,148
86091,80s,Rudolph,1235
86092,80s,Rudolpho,5
86093,80s,Rudy,4840
86094,80s,Rueben,227
86095,80s,Rufina,5
86096,80s,Rufino,90
86097,80s,Rufus,725
86098,80s,Rui,19
86099,80s,Rukiya,5
86100,80s,Rulon,25
86101,80s,Rumaldo,17
86102,80s,Rupa,5
86103,80s,Rupal,5
86104,80s,Rupert,31
86105,80s,Ruperto,29
86106,80s,Rupinder,5
86107,80s,Russ,18
86108,80s,Russel,403
86109,80s,Russell,26216
86110,80s,Rustin,178
86111,80s,Ruston,27
86112,80s,Rusty,3358
86113,80s,Rut,11
86114,80s,Ruth,10931
86115,80s,Ruthann,49
86116,80s,Ruthanne,5
86117,80s,Ruthie,80
86118,80s,Ryan,275994
86119,80s,Ryananthony,5
86120,80s,Ryane,10
86121,80s,Ryanjames,5
86122,80s,Ryanjoseph,6
86123,80s,Ryann,708
86124,80s,Ryanne,138
86125,80s,Ryder,28
86126,80s,Ryen,11
86127,80s,Rylan,68
86128,80s,Ryland,47
86129,80s,Ryle,5
86130,80s,Rylee,33
86131,80s,Ryne,862
86132,80s,Ryo,20
86133,80s,Ryon,148
86134,80s,Saad,36
86135,80s,Saadia,17
86136,80s,Saajida,5
86137,80s,Saba,75
86138,80s,Sabah,11
86139,80s,Sabas,11
86140,80s,Sabina,332
86141,80s,Sabine,92
86142,80s,Sabino,105
86143,80s,Sable,330
86144,80s,Sabra,189
86145,80s,Sabreena,12
86146,80s,Sabrena,35
86147,80s,Sabrian,5
86148,80s,Sabrina,24512
86149,80s,Sabryna,5
86150,80s,Sacha,224
86151,80s,Sachi,6
86152,80s,Sachiko,5
86153,80s,Sachin,39
86154,80s,Sada,96
86155,80s,Sadaf,23
86156,80s,Sade,3307
86157,80s,Sadia,27
86158,80s,Sadie,2556
86159,80s,Saeed,58
86160,80s,Safia,13
86161,80s,Safiya,116
86162,80s,Safiyyah,5
86163,80s,Sagan,17
86164,80s,Sagar,104
86165,80s,Sage,154
86166,80s,Sahar,176
86167,80s,Sahara,59
86168,80s,Sahil,19
86169,80s,Sahira,5
86170,80s,Sahra,7
86171,80s,Sai,48
86172,80s,Said,45
86173,80s,Saida,64
86174,80s,Saif,5
86175,80s,Saira,198
86176,80s,Sakeena,13
86177,80s,Sakeenah,8
86178,80s,Sakina,52
86179,80s,Sakinah,98
86180,80s,Sal,96
86181,80s,Salaam,5
86182,80s,Salbador,40
86183,80s,Saleem,163
86184,80s,Saleemah,5
86185,80s,Saleena,13
86186,80s,Saleh,6
86187,80s,Salena,437
86188,80s,Salesi,5
86189,80s,Salim,79
86190,80s,Salima,17
86191,80s,Salina,1258
86192,80s,Sallie,239
86193,80s,Sally,5770
86194,80s,Salma,46
86195,80s,Salman,26
86196,80s,Saloma,5
86197,80s,Salome,39
86198,80s,Salomon,298
86199,80s,Salote,5
86200,80s,Salvador,6322
86201,80s,Salvadore,15
86202,80s,Salvator,37
86203,80s,Salvatore,3102
86204,80s,Sam,3438
86205,80s,Samad,61
86206,80s,Saman,12
86207,80s,Samanatha,5
86208,80s,Samanta,38
86209,80s,Samanth,6
86210,80s,Samantha,121255
86211,80s,Samanthajo,6
86212,80s,Samanthan,11
86213,80s,Samanthia,6
86214,80s,Samar,29
86215,80s,Samara,566
86216,80s,Samaria,11
86217,80s,Samatha,1094
86218,80s,Sameer,189
86219,80s,Sameera,5
86220,80s,Sameerah,25
86221,80s,Samer,109
86222,80s,Sami,207
86223,80s,Samia,60
86224,80s,Samir,571
86225,80s,Samira,307
86226,80s,Samirah,21
86227,80s,Sammantha,100
86228,80s,Sammi,13
86229,80s,Sammie,441
86230,80s,Sammuel,34
86231,80s,Sammy,2186
86232,80s,Samnang,13
86233,80s,Samone,170
86234,80s,Sampson,28
86235,80s,Samson,480
86236,80s,Samual,164
86237,80s,Samuel,71894
86238,80s,Samy,6
86239,80s,San,194
86240,80s,Sana,284
86241,80s,Sanam,20
86242,80s,Sanchez,59
86243,80s,Sandee,16
86244,80s,Sandeep,101
86245,80s,Sandhya,5
86246,80s,Sandi,603
86247,80s,Sandie,51
86248,80s,Sandra,30083
86249,80s,Sandro,80
86250,80s,Sandy,6729
86251,80s,Sanford,46
86252,80s,Sang,84
86253,80s,Sanjay,82
86254,80s,Sanjuana,159
86255,80s,Sanjuanita,310
86256,80s,Sanna,5
86257,80s,Sanoe,6
86258,80s,Santa,146
86259,80s,Santana,1418
86260,80s,Santanna,100
86261,80s,Santiago,2296
86262,80s,Santina,84
86263,80s,Santino,293
86264,80s,Santo,80
86265,80s,Santonio,23
86266,80s,Santos,1603
86267,80s,Santresa,7
86268,80s,Sapna,27
86269,80s,Sapphire,41
86270,80s,Saquan,49
86271,80s,Saquana,6
86272,80s,Sara,104764
86273,80s,Sarabeth,37
86274,80s,Sarafina,14
86275,80s,Sarah,273164
86276,80s,Sarahann,11
86277,80s,Sarahi,83
86278,80s,Sarahy,5
86279,80s,Sarai,810
86280,80s,Saran,18
86281,80s,Sarath,10
86282,80s,Saray,44
86283,80s,Sareen,5
86284,80s,Sarena,129
86285,80s,Sarha,12
86286,80s,Sari,133
86287,80s,Sariah,24
86288,80s,Sarin,5
86289,80s,Sarina,834
86290,80s,Sarit,5
86291,80s,Sarita,475
86292,80s,Sarith,5
86293,80s,Sarkis,104
86294,80s,Saro,10
86295,80s,Sarra,15
86296,80s,Sarrah,50
86297,80s,Sasan,5
86298,80s,Sascha,50
86299,80s,Sasha,9470
86300,80s,Saskia,22
86301,80s,Satin,5
86302,80s,Satoshi,6
86303,80s,Saudia,5
86304,80s,Saul,3620
86305,80s,Saulo,28
86306,80s,Saundra,290
86307,80s,Savana,43
86308,80s,Savanah,303
86309,80s,Savanna,1669
86310,80s,Savannah,8476
86311,80s,Saverio,14
86312,80s,Savina,10
86313,80s,Savion,13
86314,80s,Sawyer,52
86315,80s,Saxon,6
86316,80s,Sayda,5
86317,80s,Sayed,16
86318,80s,Sayra,34
86319,80s,Scarlet,141
86320,80s,Scarlett,727
86321,80s,Scarlette,6
86322,80s,Schneider,11
86323,80s,Schneur,32
86324,80s,Schuyler,333
86325,80s,Schwanda,5
86326,80s,Scot,616
86327,80s,Scott,105066
86328,80s,Scottie,1056
86329,80s,Scotty,2614
86330,80s,Seaira,6
86331,80s,Seamus,186
86332,80s,Sean,102830
86333,80s,Seana,71
86334,80s,Seanmichael,16
86335,80s,Seann,5
86336,80s,Seanna,37
86337,80s,Seanpaul,5
86338,80s,Season,77
86339,80s,Seaver,5
86340,80s,Sebastia,11
86341,80s,Sebastian,2331
86342,80s,Sebastiano,10
86343,80s,Sebastien,37
86344,80s,Sebrina,65
86345,80s,Sedale,15
86346,80s,Sedonia,5
86347,80s,Sedric,67
86348,80s,Sedrick,508
86349,80s,See,142
86350,80s,Seema,166
86351,80s,Seferino,47
86352,80s,Seirra,5
86353,80s,Sekou,6
86354,80s,Sela,5
86355,80s,Selena,2864
86356,80s,Selene,322
86357,80s,Selenia,21
86358,80s,Selia,16
86359,80s,Selina,2131
86360,80s,Selma,69
86361,80s,Semaj,11
86362,80s,Semiko,5
86363,80s,Sena,5
86364,80s,Senaida,20
86365,80s,Sendi,5
86366,80s,Sendy,43
86367,80s,Seneca,201
86368,80s,Seng,79
86369,80s,Sentoria,5
86370,80s,September,65
86371,80s,Sequan,6
86372,80s,Sequoia,196
86373,80s,Sequoya,5
86374,80s,Sera,13
86375,80s,Serafin,94
86376,80s,Serafina,5
86377,80s,Serena,4811
86378,80s,Serene,62
86379,80s,Serenity,105
86380,80s,Serge,100
86381,80s,Sergio,12777
86382,80s,Serina,520
86383,80s,Serita,17
86384,80s,Serjio,131
86385,80s,Serra,15
86386,80s,Serrina,5
86387,80s,Servando,214
86388,80s,Sesar,64
86389,80s,Seth,30393
86390,80s,Sevag,31
86391,80s,Severiano,6
86392,80s,Severo,69
86393,80s,Sha,30
86394,80s,Shaakira,5
86395,80s,Shaan,5
86396,80s,Shaasia,7
86397,80s,Shabana,5
86398,80s,Shabazz,6
86399,80s,Shabnam,34
86400,80s,Shacara,22
86401,80s,Shad,232
86402,80s,Shada,52
86403,80s,Shadae,82
86404,80s,Shadai,6
86405,80s,Shaday,37
86406,80s,Shadaya,8
86407,80s,Shade,96
86408,80s,Shadee,21
86409,80s,Shadeed,15
86410,80s,Shadi,30
86411,80s,Shadia,30
86412,80s,Shadonna,29
86413,80s,Shadrick,10
86414,80s,Shady,8
86415,80s,Shae,262
86416,80s,Shaela,10
86417,80s,Shaelyn,7
86418,80s,Shaelynn,5
86419,80s,Shaena,11
86420,80s,Shaguana,18
86421,80s,Shaheed,100
86422,80s,Shaheedah,5
86423,80s,Shaheem,31
86424,80s,Shaheen,25
86425,80s,Shahid,12
86426,80s,Shahidah,6
86427,80s,Shahin,41
86428,80s,Shahrzad,6
86429,80s,Shai,5
86430,80s,Shaila,20
86431,80s,Shain,27
86432,80s,Shaina,3600
86433,80s,Shaindel,42
86434,80s,Shaindy,151
86435,80s,Shaine,11
86436,80s,Shaka,49
86437,80s,Shakara,26
86438,80s,Shakari,13
86439,80s,Shakayla,6
86440,80s,Shakeeka,5
86441,80s,Shakeem,42
86442,80s,Shakeema,208
86443,80s,Shakeemah,6
86444,80s,Shakeena,91
86445,80s,Shakeerah,44
86446,80s,Shakeeta,5
86447,80s,Shakeia,26
86448,80s,Shakeila,5
86449,80s,Shakeira,10
86450,80s,Shakela,17
86451,80s,Shakelia,12
86452,80s,Shakema,121
86453,80s,Shakena,27
86454,80s,Shakendra,18
86455,80s,Shakera,168
86456,80s,Shakeria,32
86457,80s,Shaketa,37
86458,80s,Shakevia,5
86459,80s,Shakeya,134
86460,80s,Shakia,609
86461,80s,Shakiera,6
86462,80s,Shakim,42
86463,80s,Shakima,193
86464,80s,Shakina,66
86465,80s,Shakir,53
86466,80s,Shakira,1098
86467,80s,Shakirah,137
86468,80s,Shakisha,5
86469,80s,Shakita,343
86470,80s,Shakyra,11
86471,80s,Shala,180
86472,80s,Shalamar,5
86473,80s,Shalana,21
86474,80s,Shalanda,230
86475,80s,Shalandra,5
86476,80s,Shalane,26
86477,80s,Shalee,41
86478,80s,Shaleen,21
86479,80s,Shaleena,5
86480,80s,Shalena,40
86481,80s,Shalene,45
86482,80s,Shalese,11
86483,80s,Shaletha,5
86484,80s,Shalimar,23
86485,80s,Shalina,45
86486,80s,Shalini,37
86487,80s,Shalisa,27
86488,80s,Shalise,12
86489,80s,Shalita,5
86490,80s,Shalom,91
86491,80s,Shalon,33
86492,80s,Shalonda,1402
86493,80s,Shalyn,64
86494,80s,Shalynn,29
86495,80s,Shamaine,6
86496,80s,Shamar,295
86497,80s,Shamara,157
86498,80s,Shambrica,11
86499,80s,Shamea,5
86500,80s,Shamecca,74
86501,80s,Shameek,32
86502,80s,Shameeka,255
86503,80s,Shameika,166
86504,80s,Shameka,3089
86505,80s,Shamekia,290
86506,80s,Shamel,243
86507,80s,Shamell,35
86508,80s,Shametria,5
86509,80s,Shamia,74
86510,80s,Shamica,59
86511,80s,Shamika,2469
86512,80s,Shamina,5
86513,80s,Shamir,65
86514,80s,Shamira,117
86515,80s,Shamirah,5
86516,80s,Shamonica,21
86517,80s,Shamus,37
86518,80s,Shamyra,10
86519,80s,Shan,76
86520,80s,Shana,9679
86521,80s,Shanae,833
86522,80s,Shanai,5
86523,80s,Shanan,11
86524,80s,Shanavia,23
86525,80s,Shanay,318
86526,80s,Shanaya,46
86527,80s,Shanda,1591
86528,80s,Shandel,5
86529,80s,Shandell,10
86530,80s,Shandi,343
86531,80s,Shandon,6
86532,80s,Shandra,389
86533,80s,Shandrea,16
86534,80s,Shandreka,38
86535,80s,Shandrell,7
86536,80s,Shandria,5
86537,80s,Shandrika,15
86538,80s,Shandy,32
86539,80s,Shane,42262
86540,80s,Shanea,81
86541,80s,Shanee,274
86542,80s,Shaneeka,49
86543,80s,Shaneen,16
86544,80s,Shaneequa,16
86545,80s,Shaneice,36
86546,80s,Shaneika,43
86547,80s,Shaneka,1093
86548,80s,Shanel,374
86549,80s,Shanell,1066
86550,80s,Shanelle,841
86551,80s,Shanequa,312
86552,80s,Shanequia,5
86553,80s,Shanese,48
86554,80s,Shanetra,5
86555,80s,Shanetta,93
86556,80s,Shanette,50
86557,80s,Shaney,6
86558,80s,Shani,446
86559,80s,Shania,33
86560,80s,Shanica,10
86561,80s,Shanice,1655
86562,80s,Shaniece,267
86563,80s,Shanigua,10
86564,80s,Shanika,2417
86565,80s,Shanikqua,11
86566,80s,Shaniqua,864
86567,80s,Shaniquah,6
86568,80s,Shanique,163
86569,80s,Shanise,174
86570,80s,Shanisha,11
86571,80s,Shanita,1295
86572,80s,Shanitra,11
86573,80s,Shann,5
86574,80s,Shanna,9896
86575,80s,Shannah,40
86576,80s,Shannan,654
86577,80s,Shannel,147
86578,80s,Shannell,17
86579,80s,Shannen,33
86580,80s,Shannon,86039
86581,80s,Shannyn,5
86582,80s,Shanon,725
86583,80s,Shanreka,13
86584,80s,Shant,145
86585,80s,Shanta,1765
86586,80s,Shantae,235
86587,80s,Shantai,6
86588,80s,Shantal,91
86589,80s,Shantavia,113
86590,80s,Shantay,178
86591,80s,Shante,2194
86592,80s,Shantee,11
86593,80s,Shantel,2728
86594,80s,Shantell,1152
86595,80s,Shantelle,423
86596,80s,Shanteria,124
86597,80s,Shanterria,24
86598,80s,Shanti,80
86599,80s,Shantia,153
86600,80s,Shantice,5
86601,80s,Shantinique,6
86602,80s,Shantoria,38
86603,80s,Shantrel,10
86604,80s,Shantrell,110
86605,80s,Shantrice,24
86606,80s,Shaquala,7
86607,80s,Shaquan,174
86608,80s,Shaquana,776
86609,80s,Shaquanda,91
86610,80s,Shaquanna,221
86611,80s,Shaquanta,5
86612,80s,Shaquasha,7
86613,80s,Shaquasia,26
86614,80s,Shaquaya,5
86615,80s,Shaqueena,32
86616,80s,Shaquetta,8
86617,80s,Shaquila,6
86618,80s,Shaquinta,6
86619,80s,Shaquita,908
86620,80s,Shaquitta,5
86621,80s,Shaquoia,5
86622,80s,Shara,972
86623,80s,Sharae,55
86624,80s,Sharah,5
86625,80s,Sharanda,5
86626,80s,Sharay,27
86627,80s,Sharaya,11
86628,80s,Sharayah,80
86629,80s,Sharda,175
86630,80s,Shardae,414
86631,80s,Shardai,16
86632,80s,Sharday,253
86633,80s,Sharde,332
86634,80s,Sharece,5
86635,80s,Sharee,701
86636,80s,Shareef,103
86637,80s,Shareen,52
86638,80s,Shareena,10
86639,80s,Shareese,29
86640,80s,Shareka,232
86641,80s,Sharell,196
86642,80s,Sharelle,43
86643,80s,Sharena,43
86644,80s,Sharene,7
86645,80s,Sharese,71
86646,80s,Sharhonda,223
86647,80s,Shari,3097
86648,80s,Sharia,10
86649,80s,Sharice,112
86650,80s,Sharie,28
86651,80s,Sharif,446
86652,80s,Sharifa,77
86653,80s,Shariff,105
86654,80s,Sharika,341
86655,80s,Sharilyn,5
86656,80s,Sharima,6
86657,80s,Sharina,198
86658,80s,Sharise,32
86659,80s,Sharissa,5
86660,80s,Sharisse,63
86661,80s,Sharita,955
86662,80s,Shariyf,5
86663,80s,Sharla,354
86664,80s,Sharlee,5
86665,80s,Sharleen,63
86666,80s,Sharlene,492
86667,80s,Sharli,5
86668,80s,Sharlyn,6
86669,80s,Sharmaine,90
86670,80s,Sharnae,11
86671,80s,Sharnay,5
86672,80s,Sharnice,46
86673,80s,Sharnita,5
86674,80s,Sharod,98
86675,80s,Sharon,16335
86676,80s,Sharona,46
86677,80s,Sharonda,1993
86678,80s,Sharone,13
86679,80s,Sharonica,6
86680,80s,Sharoya,5
86681,80s,Sharra,5
86682,80s,Sharrell,5
86683,80s,Sharron,333
86684,80s,Sharyl,5
86685,80s,Sharyn,11
86686,80s,Shasta,1224
86687,80s,Shastina,5
86688,80s,Shatara,423
86689,80s,Shatavia,72
86690,80s,Shataya,6
86691,80s,Shateek,5
86692,80s,Shateema,5
86693,80s,Shatema,6
86694,80s,Shatera,5
86695,80s,Shateria,5
86696,80s,Shaterica,5
86697,80s,Shaterra,7
86698,80s,Shaterrica,16
86699,80s,Shatia,54
86700,80s,Shatika,11
86701,80s,Shatima,44
86702,80s,Shatina,28
86703,80s,Shatiqua,12
86704,80s,Shatisha,13
86705,80s,Shatoria,28
86706,80s,Shatoya,201
86707,80s,Shaughn,5
86708,80s,Shaul,23
86709,80s,Shaun,24002
86710,80s,Shauna,8263
86711,80s,Shaunda,131
86712,80s,Shaundra,80
86713,80s,Shaunice,28
86714,80s,Shaunna,435
86715,80s,Shaunt,7
86716,80s,Shaunta,161
86717,80s,Shauntae,33
86718,80s,Shauntay,10
86719,80s,Shaunte,423
86720,80s,Shauntel,59
86721,80s,Shauntell,6
86722,80s,Shavar,39
86723,80s,Shavaughn,5
86724,80s,Shavon,1398
86725,80s,Shavonda,172
86726,80s,Shavone,38
86727,80s,Shavonn,5
86728,80s,Shavonna,26
86729,80s,Shavonne,978
86730,80s,Shavy,5
86731,80s,Shaw,5
86732,80s,Shawana,303
86733,80s,Shawanda,765
86734,80s,Shawanna,248
86735,80s,Shawn,66361
86736,80s,Shawna,12843
86737,80s,Shawnda,189
86738,80s,Shawndra,16
86739,80s,Shawne,5
86740,80s,Shawnee,126
86741,80s,Shawnice,27
86742,80s,Shawniece,5
86743,80s,Shawnna,250
86744,80s,Shawnta,370
86745,80s,Shawntae,58
86746,80s,Shawntavia,28
86747,80s,Shawntay,37
86748,80s,Shawnte,205
86749,80s,Shawntee,12
86750,80s,Shawntel,53
86751,80s,Shawntia,6
86752,80s,Shawntrell,5
86753,80s,Shawon,11
86754,80s,Shay,767
86755,80s,Shaya,41
86756,80s,Shayan,14
86757,80s,Shayda,10
86758,80s,Shaye,33
86759,80s,Shayla,5240
86760,80s,Shaylee,81
86761,80s,Shayleen,6
86762,80s,Shaylene,23
86763,80s,Shaylin,6
86764,80s,Shaylyn,30
86765,80s,Shaylynn,7
86766,80s,Shayna,3629
86767,80s,Shayne,1128
86768,80s,Shazia,20
86769,80s,Shea,2485
86770,80s,Shealynn,5
86771,80s,Sheana,54
86772,80s,Sheba,26
86773,80s,Shedrick,165
86774,80s,Sheela,37
86775,80s,Sheena,16232
86776,80s,Sheetal,6
86777,80s,Sheida,5
86778,80s,Sheila,9293
86779,80s,Sheina,21
86780,80s,Sheindel,5
86781,80s,Shekia,5
86782,80s,Shekinah,34
86783,80s,Shekita,20
86784,80s,Shela,18
86785,80s,Shelbi,87
86786,80s,Shelbie,50
86787,80s,Shelby,8588
86788,80s,Sheldon,2822
86789,80s,Shelena,5
86790,80s,Shelia,906
86791,80s,Shelisa,5
86792,80s,Shelita,69
86793,80s,Shella,10
86794,80s,Shellee,5
86795,80s,Shelley,6469
86796,80s,Shelli,273
86797,80s,Shellie,566
86798,80s,Shelly,8813
86799,80s,Shelsea,6
86800,80s,Shelton,842
86801,80s,Shemeeka,5
86802,80s,Shemeika,5
86803,80s,Shemeka,560
86804,80s,Shemekia,38
86805,80s,Shemika,488
86806,80s,Shena,649
86807,80s,Shenae,5
86808,80s,Shenandoah,5
86809,80s,Sheneka,144
86810,80s,Shenell,11
86811,80s,Shenelle,8
86812,80s,Shenequa,47
86813,80s,Sheng,114
86814,80s,Shenika,632
86815,80s,Sheniqua,120
86816,80s,Shenita,220
86817,80s,Shenna,348
86818,80s,Shequila,16
86819,80s,Shequita,203
86820,80s,Sher,16
86821,80s,Shera,231
86822,80s,Sherah,5
86823,80s,Sheree,1746
86824,80s,Shereen,119
86825,80s,Shereka,46
86826,80s,Sherell,163
86827,80s,Sherelle,90
86828,80s,Sherena,49
86829,80s,Sherene,17
86830,80s,Sherese,63
86831,80s,Sheretta,14
86832,80s,Sheri,3959
86833,80s,Sheria,16
86834,80s,Sherica,86
86835,80s,Sherice,124
86836,80s,Shericka,5
86837,80s,Sherida,10
86838,80s,Sheridan,118
86839,80s,Sherie,179
86840,80s,Sherif,5
86841,80s,Sherika,783
86842,80s,Sherilyn,104
86843,80s,Sherilynn,5
86844,80s,Sherina,30
86845,80s,Sherine,5
86846,80s,Sherise,61
86847,80s,Sherita,1290
86848,80s,Sherley,39
86849,80s,Sherline,5
86850,80s,Sherly,16
86851,80s,Sherlyn,5
86852,80s,Sherman,1810
86853,80s,Sherod,10
86854,80s,Sheron,15
86855,80s,Sheronda,73
86856,80s,Sheronica,5
86857,80s,Sherree,5
86858,80s,Sherrell,221
86859,80s,Sherri,4655
86860,80s,Sherria,5
86861,80s,Sherrica,5
86862,80s,Sherrice,5
86863,80s,Sherrick,23
86864,80s,Sherrie,1568
86865,80s,Sherrika,5
86866,80s,Sherrill,15
86867,80s,Sherrina,5
86868,80s,Sherrise,5
86869,80s,Sherrita,10
86870,80s,Sherrod,172
86871,80s,Sherron,11
86872,80s,Sherry,8264
86873,80s,Sherryl,6
86874,80s,Shervin,11
86875,80s,Sherwin,170
86876,80s,Sheryl,1701
86877,80s,Shetara,18
86878,80s,Shevawn,7
86879,80s,Shevon,30
86880,80s,Shevonne,12
86881,80s,Sheyla,29
86882,80s,Shia,20
86883,80s,Shianne,15
86884,80s,Shiela,50
86885,80s,Shifra,135
86886,80s,Shila,15
86887,80s,Shilo,74
86888,80s,Shiloh,280
86889,80s,Shilpa,17
86890,80s,Shimon,248
86891,80s,Shimshon,5
86892,80s,Shina,6
86893,80s,Shiquita,36
86894,80s,Shira,766
86895,80s,Shirah,5
86896,80s,Shiree,15
86897,80s,Shireen,69
86898,80s,Shirelle,7
86899,80s,Shiri,5
86900,80s,Shirin,63
86901,80s,Shirlee,5
86902,80s,Shirley,4676
86903,80s,Shiva,5
86904,80s,Shivani,73
86905,80s,Shivonne,14
86906,80s,Shiya,5
86907,80s,Shley,7
86908,80s,Shloime,34
86909,80s,Shloma,11
86910,80s,Shlome,16
86911,80s,Shlomo,333
86912,80s,Shmuel,374
86913,80s,Shneur,12
86914,80s,Sho,12
86915,80s,Sholem,11
86916,80s,Sholom,117
86917,80s,Shomari,91
86918,80s,Shon,210
86919,80s,Shona,77
86920,80s,Shonda,1028
86921,80s,Shondra,58
86922,80s,Shonna,168
86923,80s,Shonta,264
86924,80s,Shontae,55
86925,80s,Shontavia,5
86926,80s,Shontay,34
86927,80s,Shonte,105
86928,80s,Shontel,5
86929,80s,Shontell,9
86930,80s,Shoshana,563
86931,80s,Shoshanna,5
86932,80s,Shoshannah,5
86933,80s,Shoua,86
86934,80s,Shraga,26
86935,80s,Shronda,11
86936,80s,Shruti,5
86937,80s,Shterna,5
86938,80s,Shulem,64
86939,80s,Shun,34
86940,80s,Shundra,15
86941,80s,Shunta,94
86942,80s,Shyam,11
86943,80s,Shyann,19
86944,80s,Shyanne,25
86945,80s,Shyla,319
86946,80s,Shyra,18
86947,80s,Sia,22
86948,80s,Sian,5
86949,80s,Siaosi,5
86950,80s,Siara,17
86951,80s,Sibel,5
86952,80s,Sid,5
86953,80s,Sidney,3124
86954,80s,Sidra,5
86955,80s,Siedah,45
86956,80s,Siena,7
86957,80s,Sienna,74
86958,80s,Siera,100
86959,80s,Sierra,8507
86960,80s,Sigifredo,59
86961,80s,Sigourney,9
86962,80s,Silas,472
86963,80s,Silva,36
86964,80s,Silvana,60
86965,80s,Silvano,54
86966,80s,Silver,37
86967,80s,Silverio,89
86968,80s,Silvester,15
86969,80s,Silvestre,195
86970,80s,Silvia,2910
86971,80s,Silvina,5
86972,80s,Silvino,21
86973,80s,Silvio,33
86974,80s,Sima,102
86975,80s,Simcha,105
86976,80s,Simeon,390
86977,80s,Simi,5
86978,80s,Simon,4893
86979,80s,Simona,145
86980,80s,Simone,3412
86981,80s,Sina,21
86982,80s,Sinai,10
86983,80s,Sinclair,5
86984,80s,Sindi,10
86985,80s,Sindia,26
86986,80s,Sindy,182
86987,80s,Sinead,60
86988,80s,Sinthia,11
86989,80s,Sintia,35
86990,80s,Siobhan,1671
86991,80s,Siomara,30
86992,80s,Sion,5
86993,80s,Sione,173
86994,80s,Sir,8
86995,80s,Sirena,162
86996,80s,Siri,48
86997,80s,Siria,19
86998,80s,Sissy,11
86999,80s,Sivan,28
87000,80s,Sixto,93
87001,80s,Skip,17
87002,80s,Sky,256
87003,80s,Skye,872
87004,80s,Skyla,27
87005,80s,Skylar,1238
87006,80s,Skyler,3113
87007,80s,Slade,36
87008,80s,Sloan,20
87009,80s,Sloane,51
87010,80s,Smantha,5
87011,80s,Smith,56
87012,80s,Sneha,6
87013,80s,Socorro,418
87014,80s,Socrates,6
87015,80s,Sofia,2176
87016,80s,Soila,54
87017,80s,Sokha,10
87018,80s,Sokhom,5
87019,80s,Sol,33
87020,80s,Solana,5
87021,80s,Solange,35
87022,80s,Soledad,269
87023,80s,Soleil,27
87024,80s,Solita,15
87025,80s,Soloman,6
87026,80s,Solomon,1812
87027,80s,Somaly,8
87028,80s,Somer,290
87029,80s,Sommer,1024
87030,80s,Somnang,6
87031,80s,Son,139
87032,80s,Sona,24
87033,80s,Sonal,10
87034,80s,Sonali,29
87035,80s,Sonam,11
87036,80s,Sondra,1359
87037,80s,Song,15
87038,80s,Sonia,9061
87039,80s,Sonja,2659
87040,80s,Sonni,5
87041,80s,Sonnie,10
87042,80s,Sonny,1605
87043,80s,Sony,7
87044,80s,Sonya,8094
87045,80s,Sophal,5
87046,80s,Sophana,10
87047,80s,Sophea,10
87048,80s,Sopheak,14
87049,80s,Sopheap,13
87050,80s,Sophear,5
87051,80s,Sophia,10490
87052,80s,Sophie,1254
87053,80s,Sophonie,5
87054,80s,Sophy,10
87055,80s,Sora,31
87056,80s,Soraida,63
87057,80s,Sorangel,26
87058,80s,Soraya,221
87059,80s,Soren,34
87060,80s,Sotero,5
87061,80s,Sotheary,7
87062,80s,Sotirios,5
87063,80s,Sou,15
87064,80s,Soua,13
87065,80s,Soyla,5
87066,80s,Sparkle,421
87067,80s,Spencer,14809
87068,80s,Spenser,698
87069,80s,Spiros,36
87070,80s,Spring,243
87071,80s,Stacee,98
87072,80s,Stacey,32705
87073,80s,Staci,6741
87074,80s,Stacia,1141
87075,80s,Stacie,8499
87076,80s,Stacy,37963
87077,80s,Stan,36
87078,80s,Stanford,77
87079,80s,Stanley,8796
87080,80s,Stanton,88
87081,80s,Staphanie,5
87082,80s,Star,502
87083,80s,Starasia,15
87084,80s,Starkisha,5
87085,80s,Starla,943
87086,80s,Starlene,17
87087,80s,Starlett,5
87088,80s,Starr,850
87089,80s,Stasha,11
87090,80s,Stasia,6
87091,80s,Stavros,27
87092,80s,Stavroula,19
87093,80s,Stedman,47
87094,80s,Steele,6
87095,80s,Stefan,3469
87096,80s,Stefani,1251
87097,80s,Stefania,140
87098,80s,Stefanie,15622
87099,80s,Stefano,175
87100,80s,Stefanos,5
87101,80s,Stefany,295
87102,80s,Stefen,20
87103,80s,Steffan,75
87104,80s,Steffani,48
87105,80s,Steffanie,324
87106,80s,Steffany,100
