ID,name,birthstate,countryName,countryCode,birthyear,gender,occupation
579719,David Bryan,NJ,United States,US,1962,Male,MUSICIAN
580137,Chris Cooper,MO,UNITED STATES,US,1951,Male,ACTOR
581217,Tyrone Power,OH,UNITED STATES,US,1914,Male,ACTOR
584436,Edward Emerson Barnard,TN,UNITED STATES,US,1857,Male,ASTRONOMER
10293,Elbridge Gerry,MA,UNITED STATES,US,1744,Male,POLITICIAN
48891,Joe DiMaggio,CA,UNITED STATES,US,1914,Male,BASEBALL PLAYER
591723,Haldan Keffer Hartline,PA,United States,US,1903,Male,PHYSICIAN
1078888,Marcia Cross,MA,UNITED STATES,US,1962,Female,ACTOR
592447,Michael E. Porter,MI,UNITED STATES,US,1947,Male,ECONOMIST
230664,Janet Leigh,CA,UNITED STATES,US,1927,Female,ACTOR
594844,Ed Asner,MO,UNITED STATES,US,1929,Male,ACTOR
598459,Greg Kinnear,IN,UNITED STATES,US,1963,Male,ACTOR
766186,Paul Berg,NY,UNITED STATES,US,1926,Male,CHEMIST
598470,Jack Palance,PA,United States,US,1919,Male,ACTOR
600332,David Arquette,VA,United States,US,1971,Male,ACTOR
768280,Mercedes Ruehl,NY,United States,US,1948,Female,ACTOR
609032,Jane Russell,MN,UNITED STATES,US,1921,Female,ACTOR
171022,Sam Shepard,IL,United States,US,1943,Male,WRITER
882558,Ray Allen,CA,UNITED STATES,US,1975,Male,BASKETBALL PLAYER
789033,William Howard Stein,NY,UNITED STATES,US,1911,Male,CHEMIST
837131,Alan J. Pakula,NY,UNITED STATES,US,1928,Male,FILM DIRECTOR
618770,Dianne Wiest,MO,UNITED STATES,US,1948,Female,ACTOR
854532,Ron Perlman,NY,United States,US,1950,Male,ACTOR
7517,Calista Flockhart,IL,UNITED STATES,US,1964,Female,ACTOR
861770,George Wald,NY,UNITED STATES,US,1906,Male,BIOLOGIST
626086,Mario Lanza,PA,UNITED STATES,US,1921,Male,SINGER
5638374,David Henrie,CA,UNITED STATES,US,1989,Male,ACTOR
627701,Duff McKagan,WA,UNITED STATES,US,1964,Male,MUSICIAN
630823,William Daniel Phillips,PA,United States,US,1948,Male,PHYSICIST
634257,Ka'ahumanu,HI,United States,US,1768,Female,POLITICIAN
634431,Forest Whitaker,TX,United States,US,1961,Male,ACTOR
878643,Carmelo Anthony,NY,United States,US,1984,Male,BASKETBALL PLAYER
891728,Amanda Peet,NY,UNITED STATES,US,1972,Female,ACTOR
40418,Carl Sandburg,IL,UNITED STATES,US,1878,Male,WRITER
644551,Chauncey Billups,CO,UNITED STATES,US,1976,Male,BASKETBALL PLAYER
644622,Kenny G,WA,UNITED STATES,US,1956,Male,MUSICIAN
896294,Paul Greengard,NY,UNITED STATES,US,1925,Male,BIOLOGIST
650426,Marilyn Manson,OH,UNITED STATES,US,1969,Male,MUSICIAN
921177,Justin Gatlin,NY,UNITED STATES,US,1982,Male,ATHLETE
651006,Lloyd Banks,MD,UNITED STATES,US,1982,Male,SINGER
988720,Dana Delany,NY,UNITED STATES,US,1956,Female,ACTOR
651486,Jim Cummings,OH,UNITED STATES,US,1952,Male,ACTOR
1035536,Arthur Kornberg,NY,UNITED STATES,US,1918,Male,CHEMIST
1039151,Richard Axel,NY,UNITED STATES,US,1946,Male,PHYSICIAN
653621,Michael Johnson,TX,UNITED STATES,US,1967,Male,ATHLETE
655575,Sting,NE,UNITED STATES,US,1959,Male,WRESTLER
11857,George Lucas,CA,UNITED STATES,US,1944,Male,FILM DIRECTOR
656593,Jensen Ackles,TX,UNITED STATES,US,1978,Male,ACTOR
665433,John Franklin Enders,CT,UNITED STATES,US,1897,Male,BIOLOGIST
665823,Randy Orton,TN,UNITED STATES,US,1980,Male,WRESTLER
1043953,Irwin Rose,NY,UNITED STATES,US,1926,Male,BIOLOGIST
666910,Vince Vaughn,MN,UNITED STATES,US,1970,Male,ACTOR
669196,Christian B. Anfinsen,PA,United States,US,1916,Male,CHEMIST
66265,Mark Spitz,CA,UNITED STATES,US,1950,Male,SWIMMER
1057389,Ben Gazzara,NY,UNITED STATES,US,1930,Male,ACTOR
1091334,Sienna Miller,NY,United States,US,1981,Female,ACTOR
676082,Jessica Biel,MN,UNITED STATES,US,1982,Female,ACTOR
679409,Nicholas Sparks,NE,UNITED STATES,US,1965,Male,WRITER
4148655,Jeremy Renner,CA,UNITED STATES,US,1971,Male,ACTOR
685608,Paul Rudd,NJ,UNITED STATES,US,1969,Male,ACTOR
685663,Tara Reid,NJ,United States,US,1975,Female,ACTOR
685780,Jim Courier,FL,United States,US,1970,Male,TENNIS PLAYER
1116998,Emmy Rossum,NY,UNITED STATES,US,1986,Female,ACTOR
172740,Elias James Corey,MA,UNITED STATES,US,1928,Male,CHEMIST
690256,Jeff Hardy,NC,United States,US,1977,Male,WRESTLER
690389,Josh Duhamel,ND,United States,US,1972,Male,ACTOR
690865,Billy Graham,NC,UNITED STATES,US,1918,Male,RELIGIOUS FIGURE
691715,Ali Larter,NJ,UNITED STATES,US,1976,Female,ACTOR
757584,Leon Panetta,CA,UNITED STATES,US,1938,Male,POLITICIAN
4808226,Keke Palmer,IL,UNITED STATES,US,1993,Female,ACTOR
1123637,Joseph Barbera,NY,United States,US,1911,Male,COMIC ARTIST
700124,Terry O'Quinn,MI,UNITED STATES,US,1952,Male,ACTOR
700310,Ashlee Simpson-Wentz,TX,United States,US,1984,Female,SINGER
704723,Neil Patrick Harris,NM,UNITED STATES,US,1973,Male,ACTOR
312977,Matt Biondi,CA,UNITED STATES,US,1965,Male,SWIMMER
1162218,Robert Fogel,NY,UNITED STATES,US,1926,Male,ECONOMIST
711747,Patrick Dempsey,ME,UNITED STATES,US,1966,Male,ACTOR
717996,Jay Mohr,NJ,United States,US,1970,Male,ACTOR
723126,Mark Ruffalo,WI,UNITED STATES,US,1967,Male,ACTOR
723455,Crazy Horse,SD,United States,US,1840,Male,POLITICIAN
22631054,Sasha Grey,CA,UNITED STATES,US,1988,Female,PORNOGRAPHIC ACTOR
1190101,Metta World Peace,NY,United States,US,1979,Male,BASKETBALL PLAYER
727925,Brad Renfro,TN,UNITED STATES,US,1982,Male,ACTOR
32917,Walt Disney,IL,UNITED STATES,US,1901,Male,PRODUCER
730484,Zach Braff,NJ,UNITED STATES,US,1975,Male,ACTOR
735009,Pharrell Williams,VA,United States,US,1973,Male,SINGER
735185,Hiram Bingham III,HI,UNITED STATES,US,1875,Male,POLITICIAN
737807,Jeff Daniels,GA,UNITED STATES,US,1955,Male,ACTOR
80903,Billie Joe Armstrong,CA,UNITED STATES,US,1972,Male,MUSICIAN
1534678,Edward Adelbert Doisy,IL,UNITED STATES,US,1893,Male,CHEMIST
744396,Carl van Vechten,IA,UNITED STATES,US,1880,Male,PHOTOGRAPHER
147362,George Stevens,CA,UNITED STATES,US,1904,Male,FILM DIRECTOR
749247,Michael C. Hall,NC,UNITED STATES,US,1971,Male,ACTOR
168552,MC Hammer,CA,UNITED STATES,US,1962,Male,SINGER
753300,Laura Prepon,NJ,United States,US,1980,Female,ACTOR
208160,Brandon Lee,CA,UNITED STATES,US,1965,Male,ACTOR
696024,Thomas Schelling,CA,UNITED STATES,US,1921,Male,ECONOMIST
1262909,Herbert A. Hauptman,NY,UNITED STATES,US,1917,Male,MATHEMATICIAN
1266384,Jerome Karle,NY,UNITED STATES,US,1918,Male,CHEMIST
762595,Daniel Nathans,DE,UNITED STATES,US,1928,Male,BIOLOGIST
1512539,Jesse Eisenberg,NY,UNITED STATES,US,1983,Male,ACTOR
763501,Kim Peek,UT,UNITED STATES,US,1951,Male,CELEBRITY
763860,Summer Glau,TX,UNITED STATES,US,1981,Female,ACTOR
1557926,Adam Savage,NY,UNITED STATES,US,1967,Male,DESIGNER
956947,Paul Pierce,CA,UNITED STATES,US,1977,Male,BASKETBALL PLAYER
766900,John Boehner,OH,United States,US,1949,Male,POLITICIAN
767277,George Wells Beadle,NE,United States,US,1903,Male,BIOLOGIST
767745,Cyd Charisse,TX,United States,US,1922,Female,ACTOR
1574095,Hamilton O. Smith,NY,United States,US,1931,Male,BIOLOGIST
769212,Katherine Moennig,PA,UNITED STATES,US,1977,Female,ACTOR
18617682,Mark Hamill,CA,UNITED STATES,US,1951,Male,ACTOR
782023,Herbert Spencer Gasser,WI,United States,US,1888,Male,PHYSICIAN
787300,Lauren Graham,HI,UNITED STATES,US,1967,Female,ACTOR
1610152,Anna Politkovskaya,NY,UNITED STATES,US,1958,Female,JOURNALIST
800930,George Stigler,WA,United States,US,1911,Male,ECONOMIST
28753159,Zendaya Coleman,CA,UNITED STATES,US,1996,Female,ACTOR
810300,Earl Wilbur Sutherland Jr.,KS,UNITED STATES,US,1915,Male,CHEMIST
811839,Bode Miller,NH,UNITED STATES,US,1977,Male,SKIER
917194,Joseph Murray,MA,UNITED STATES,US,1919,Male,PHYSICIAN
566103,Landon Donovan,CA,UNITED STATES,US,1982,Male,SOCCER PLAYER
827652,Garrett Hedlund,MN,UNITED STATES,US,1984,Male,ACTOR
1641486,Martin Lewis Perl,NY,UNITED STATES,US,1927,Male,PHYSICIST
3773365,Sarah Wayne Callies,IL,UNITED STATES,US,1977,Female,ACTOR
845943,Robert Gates,KS,UNITED STATES,US,1943,Male,POLITICIAN
1718704,Michael Stuart Brown,NY,UNITED STATES,US,1941,Male,PHYSICIAN
1972777,Neil deGrasse Tyson,NY,UNITED STATES,US,1958,Male,ASTRONOMER
210318,Teri Hatcher,CA,UNITED STATES,US,1964,Female,ACTOR
869611,Andy Richter,MI,UNITED STATES,US,1966,Male,ACTOR
870619,Hal Holbrook,OH,UNITED STATES,US,1925,Male,ACTOR
4031,Buckminster Fuller,MA,UNITED STATES,US,1895,Male,ARCHITECT
406599,Eric Allin Cornell,CA,UNITED STATES,US,1961,Male,PHYSICIST
1563002,James Franco,CA,UNITED STATES,US,1978,Male,ACTOR
2095829,Sonia Sotomayor,NY,UNITED STATES,US,1954,Female,JUDGE
400247,Wyatt Earp,IL,UNITED STATES,US,1848,Male,MAFIOSO
879015,Kal Penn,NJ,UNITED STATES,US,1977,Male,ACTOR
881865,George H. Hitchings,WA,United States,US,1905,Male,PHYSICIAN
7252287,Andrew Fire,CA,UNITED STATES,US,1959,Male,BIOLOGIST
886579,Eva Longoria,TX,United States,US,1975,Female,ACTOR
2205765,Melvin Schwartz,NY,UNITED STATES,US,1932,Male,PHYSICIST
305989,Tracy Austin,CA,United States,US,1962,Female,TENNIS PLAYER
895690,Michelle Williams,MT,UNITED STATES,US,1980,Female,ACTOR
2301712,Kevin Michael Richardson,NY,UNITED STATES,US,1964,Male,ACTOR
896953,William Hanna,NM,UNITED STATES,US,1910,Male,FILM DIRECTOR
899215,Seann William Scott,MN,UNITED STATES,US,1976,Male,ACTOR
900572,Jared Padalecki,TX,UNITED STATES,US,1982,Male,ACTOR
7419707,John Hennigan,CA,United States,US,1979,Male,WRESTLER
11955,George H. W. Bush,MA,UNITED STATES,US,1924,Male,POLITICIAN
914132,Mardy Fish,MN,UNITED STATES,US,1981,Male,TENNIS PLAYER
39049,Robert S. Mulliken,MA,UNITED STATES,US,1896,Male,CHEMIST
917655,Edward Lawrie Tatum,CO,United States,US,1909,Male,BIOLOGIST
920178,Howard Martin Temin,PA,UNITED STATES,US,1934,Male,BIOLOGIST
2565327,Peter Facinelli,NY,UNITED STATES,US,1973,Male,ACTOR
923685,Jeremy Wariner,TX,United States,US,1984,Male,ATHLETE
923811,Brandon Flowers,NV,United States,US,1981,Male,MUSICIAN
16441,Julia Child,CA,United States,US,1912,Female,CHEF
49008,Robert Andrews Millikan,IL,UNITED STATES,US,1868,Male,PHYSICIST
157822,Victor Fleming,CA,UNITED STATES,US,1889,Male,FILM DIRECTOR
2573789,Bryan Singer,NY,UNITED STATES,US,1965,Male,FILM DIRECTOR
240361,Sally Field,CA,UNITED STATES,US,1946,Female,ACTOR
394493,Jerry Goldsmith,CA,UNITED STATES,US,1929,Male,COMPOSER
1608557,Thomas J. Sargent,CA,UNITED STATES,US,1943,Male,ECONOMIST
965935,January Jones,SD,United States,US,1978,Female,ACTOR
1640050,Sophia Bush,CA,UNITED STATES,US,1982,Female,ACTOR
972087,JoJo,VT,UNITED STATES,US,1990,Female,SINGER
2830958,Roy J. Glauber,NY,UNITED STATES,US,1925,Male,PHYSICIST
3059677,David Paterson,NY,UNITED STATES,US,1954,Male,POLITICIAN
991985,Pitbull,FL,UNITED STATES,US,1981,Male,MUSICIAN
993125,Angelo Taylor,GA,UNITED STATES,US,1978,Male,ATHLETE
26535791,Missy Franklin,CA,UNITED STATES,US,1995,Female,SWIMMER
30519,Tom Waits,CA,UNITED STATES,US,1949,Male,ACTOR
998179,Alfred Hershey,MI,UNITED STATES,US,1908,Male,BIOLOGIST
343554,Jessica Alba,CA,UNITED STATES,US,1981,Female,ACTOR
1007499,Clint Dempsey,TX,UNITED STATES,US,1983,Male,SOCCER PLAYER
182870,Marlee Matlin,IL,UNITED STATES,US,1965,Female,ACTOR
3434143,Richard Stallman,NY,UNITED STATES,US,1953,Male,COMPUTER SCIENTIST
1020882,Amanda Seyfried,PA,United States,US,1985,Female,ACTOR
1022158,Mary Lynn Rajskub,MI,UNITED STATES,US,1971,Female,ACTOR
1022701,Frederick Chapman Robbins,AL,United States,US,1916,Male,PHYSICIAN
1413814,Tom DeLonge,CA,UNITED STATES,US,1975,Male,MUSICIAN
1030991,Evan Rachel Wood,NC,UNITED STATES,US,1987,Female,ACTOR
1031309,Maggie Grace,OH,United States,US,1983,Female,ACTOR
1031382,Jorge Garcia,NE,UNITED STATES,US,1973,Male,ACTOR
1031515,Eva Mendes,FL,UNITED STATES,US,1974,Female,ACTOR
3591242,Corbin Bleu,NY,UNITED STATES,US,1989,Male,ACTOR
4223827,Fat Joe,NY,UNITED STATES,US,1970,Male,SINGER
1039176,Linda B. Buck,WA,UNITED STATES,US,1947,Female,BIOLOGIST
157241,Edwin McMillan,CA,UNITED STATES,US,1907,Male,CHEMIST
4361683,Vernon Chatman,NY,UNITED STATES,US,1972,Male,WRITER
1044010,Peter Agre,MN,UNITED STATES,US,1949,Male,PHYSICIAN
4848272,Donald Trump,NY,UNITED STATES,US,1946,Male,BUSINESSPERSON
5056182,Louis Ignarro,NY,UNITED STATES,US,1941,Male,PHYSICIAN
183387,Mark Hoppus,CA,UNITED STATES,US,1972,Male,MUSICIAN
1061378,James Marsden,OK,United States,US,1973,Male,ACTOR
1076010,Phillip Allen Sharp,KY,UNITED STATES,US,1944,Male,BIOLOGIST
2289856,Elizabeth Banks,MA,UNITED STATES,US,1974,Female,ACTOR
823277,John Cazale,MA,UNITED STATES,US,1936,Male,ACTOR
459891,Reggie Miller,CA,UNITED STATES,US,1965,Male,BASKETBALL PLAYER
8239761,Amy Lee,CA,UNITED STATES,US,1981,Female,MUSICIAN
1084490,Michael Bradley,NJ,UNITED STATES,US,1987,Male,SOCCER PLAYER
1084540,Ian Somerhalder,LA,UNITED STATES,US,1978,Male,ACTOR
7256649,Peter A. Diamond,NY,UNITED STATES,US,1940,Male,ECONOMIST
17181314,Jessica Chastain,CA,UNITED STATES,US,1977,Female,ACTOR
8020136,Nestor Carbonell,NY,UNITED STATES,US,1967,Male,ACTOR
8490390,Lindsay Lohan,NY,UNITED STATES,US,1986,Female,ACTOR
1126578,Ciara,TX,UNITED STATES,US,1985,Female,ACTOR
1127279,Martin Rodbell,MD,UNITED STATES,US,1925,Male,CHEMIST
1133032,Bobby Jindal,LA,UNITED STATES,US,1971,Male,POLITICIAN
21787,Nathaniel Hawthorne,MA,UNITED STATES,US,1804,Male,WRITER
1135665,Steve Morse,OH,UNITED STATES,US,1954,Male,MUSICIAN
9647127,Joseph Heller,NY,United States,US,1923,Male,WRITER
10953971,Lea Michele,NY,UNITED STATES,US,1986,Female,ACTOR
147352,William Holden,IL,UNITED STATES,US,1918,Male,ACTOR
15825,John Steinbeck,CA,UNITED STATES,US,1902,Male,WRITER
1183272,Alan J. Heeger,IA,UNITED STATES,US,1936,Male,CHEMIST
1186287,Steve Zahn,MN,UNITED STATES,US,1967,Male,ACTOR
11061022,Saoirse Ronan,NY,United States,US,1994,Female,ACTOR
1212268,Lil Jon,GA,UNITED STATES,US,1971,Male,SINGER
1230744,Theodore William Richards,PA,United States,US,1868,Male,CHEMIST
11217925,Paris Hilton,NY,UNITED STATES,US,1981,Female,CELEBRITY
1241003,Thom Mayne,CT,UNITED STATES,US,1944,Male,ARCHITECT
3504698,Vanessa Hudgens,CA,UNITED STATES,US,1988,Female,ACTOR
1255446,Jeff Bennett,TX,UNITED STATES,US,1962,Male,ACTOR
1256291,Robert Bruce Merrifield,TX,UNITED STATES,US,1921,Male,CHEMIST
11635366,Eric Maskin,NY,UNITED STATES,US,1950,Male,ECONOMIST
11771355,Robert Lefkowitz,NY,UNITED STATES,US,1943,Male,PHYSICIAN
1296564,Kristen Bell,MI,UNITED STATES,US,1980,Female,ACTOR
1307649,Gilbert Arenas,FL,United States,US,1982,Male,BASKETBALL PLAYER
7554,Carl Rogers,IL,UNITED STATES,US,1902,Male,PSYCHOLOGIST
1319809,Joseph L. Goldstein,SC,UNITED STATES,US,1940,Male,CHEMIST
1325279,J. Michael Bishop,PA,UNITED STATES,US,1936,Male,BIOLOGIST
333826,George Herbert Mead,MA,UNITED STATES,US,1863,Male,PHILOSOPHER
1331926,Theodore Schultz,SD,United States,US,1902,Male,ECONOMIST
12561,Gene Hackman,CA,UNITED STATES,US,1930,Male,ACTOR
13276251,Roger Y. Tsien,NY,UNITED STATES,US,1952,Male,CHEMIST
213495,Kathryn Bigelow,CA,UNITED STATES,US,1951,Female,FILM DIRECTOR
42104,Cameron Diaz,CA,UNITED STATES,US,1972,Female,ACTOR
1414381,Alfred G. Gilman,CT,UNITED STATES,US,1941,Male,CHEMIST
13395562,Abigail Breslin,NY,UNITED STATES,US,1996,Female,ACTOR
9428,Ernest Hemingway,IL,UNITED STATES,US,1899,Male,WRITER
1451286,Arthur Penn,PA,UNITED STATES,US,1922,Male,FILM DIRECTOR
25674,Richard Bach,IL,UNITED STATES,US,1936,Male,WRITER
1467060,Giuseppe Rossi,NJ,UNITED STATES,US,1987,Male,SOCCER PLAYER
61166,Dan Castellaneta,IL,UNITED STATES,US,1957,Male,ACTOR
1510770,Edwin G. Krebs,IA,UNITED STATES,US,1918,Male,CHEMIST
17782843,Lady Gaga,NY,UNITED STATES,US,1986,Female,MUSICIAN
1532027,T.I.,GA,UNITED STATES,US,1980,Male,SINGER
396615,John Robert Schrieffer,IL,UNITED STATES,US,1931,Male,PHYSICIST
1535452,Thomas Huckle Weller,MI,UNITED STATES,US,1915,Male,BIOLOGIST
8855,Dr. Seuss,MA,UNITED STATES,US,1904,Male,WRITER
1535727,Carrie Underwood,OK,United States,US,1983,Female,SINGER
1545265,Herman Cain,TN,UNITED STATES,US,1945,Male,BUSINESSPERSON
18166140,Alvin E. Roth,NY,UNITED STATES,US,1951,Male,ECONOMIST
161266,Robert Duvall,CA,UNITED STATES,US,1931,Male,ACTOR
18589061,Liv Tyler,NY,UNITED STATES,US,1977,Female,ACTOR
1575279,John Legend,OH,UNITED STATES,US,1978,Male,MUSICIAN
1579814,Cee-Lo,GA,UNITED STATES,US,1974,Male,SINGER
1599311,Greg Cipes,FL,UNITED STATES,US,1980,Male,ACTOR
1599373,Dale T. Mortensen,OR,United States,US,1939,Male,ECONOMIST
217241,Ted Danson,CA,UNITED STATES,US,1947,Male,ACTOR
448832,Holly Marie Combs,CA,UNITED STATES,US,1973,Female,ACTOR
18598186,Stan Lee,NY,UNITED STATES,US,1922,Male,COMIC ARTIST
18938099,Norman Finkelstein,NY,UNITED STATES,US,1953,Male,POLITICAL SCIENTIST
4539602,Jason Earles,CA,UNITED STATES,US,1977,Male,ACTOR
23300,Paula Abdul,CA,UNITED STATES,US,1962,Female,SINGER
5655,Courtney Love,CA,UNITED STATES,US,1964,Female,SINGER
18938156,J. D. Salinger,NY,UNITED STATES,US,1919,Male,WRITER
1653786,Elle Fanning,GA,UNITED STATES,US,1998,Female,ACTOR
415045,Betty White,IL,United States,US,1922,Female,ACTOR
16724,Kirk Hammett,CA,UNITED STATES,US,1962,Male,MUSICIAN
1689284,Dwight F. Davis,MO,UNITED STATES,US,1879,Male,POLITICIAN
31088,Timothy Leary,MA,UNITED STATES,US,1920,Male,PSYCHOLOGIST
19948,Monica Lewinsky,CA,UNITED STATES,US,1973,Female,CELEBRITY
1706783,Edward Norton Lorenz,CT,UNITED STATES,US,1917,Male,MATHEMATICIAN
1713217,Zoe Saldana,NJ,UNITED STATES,US,1978,Female,ACTOR
1718619,E. Donnall Thomas,TX,United States,US,1920,Male,PHYSICIAN
18951616,Alan Alda,NY,UNITED STATES,US,1936,Male,ACTOR
1723135,Timothy D. Cook,AL,UNITED STATES,US,1960,Male,BUSINESSPERSON
219361,ChloÃ« Sevigny,MA,UNITED STATES,US,1974,Female,ACTOR
80658,Terrence Malick,IL,UNITED STATES,US,1943,Male,FILM DIRECTOR
1769827,Megan Fox,TN,UNITED STATES,US,1986,Female,ACTOR
18984642,Brooke Shields,NY,UNITED STATES,US,1965,Female,ACTOR
1780319,Brandon Routh,IA,UNITED STATES,US,1979,Male,ACTOR
25951,Robert Frost,CA,UNITED STATES,US,1874,Male,WRITER
18994300,Frank McCourt,NY,UNITED STATES,US,1930,Male,WRITER
33536,William Randolph Hearst,CA,UNITED STATES,US,1863,Male,BUSINESSPERSON
42978,Jack London,CA,UNITED STATES,US,1876,Male,WRITER
1838387,Ben Bernanke,GA,UNITED STATES,US,1953,Male,ECONOMIST
43373,Clint Eastwood,CA,UNITED STATES,US,1930,Male,ACTOR
1875789,Justin Bartha,FL,UNITED STATES,US,1978,Male,ACTOR
1882517,Terry Crews,MI,UNITED STATES,US,1968,Male,ACTOR
1886352,Danica Patrick,WI,UNITED STATES,US,1982,Female,RACECAR DRIVER
1889410,Michelle Monaghan,IA,UNITED STATES,US,1976,Female,ACTOR
221259,Kurt Russell,MA,UNITED STATES,US,1951,Male,ACTOR
19065069,Boris Johnson,NY,UNITED STATES,US,1964,Male,POLITICIAN
1935771,Robert Sean Leonard,NJ,UNITED STATES,US,1969,Male,ACTOR
1941155,Taylor Momsen,MO,UNITED STATES,US,1993,Female,ACTOR
8875,Dan Simmons,IL,UNITED STATES,US,1948,Male,WRITER
19280644,Eleanor Roosevelt,NY,UNITED STATES,US,1884,Female,SOCIAL ACTIVIST
69930,Alicia Silverstone,CA,UNITED STATES,US,1976,Female,ACTOR
17951090,Richard F. Heck,MA,UNITED STATES,US,1931,Male,CHEMIST
1991570,AnnaSophia Robb,CO,UNITED STATES,US,1993,Female,ACTOR
19774559,Linda Lovelace,NY,UNITED STATES,US,1949,Female,PORNOGRAPHIC ACTOR
231156,Richard Pryor,IL,UNITED STATES,US,1940,Male,ACTOR
2064489,Michele Bachmann,IA,UNITED STATES,US,1956,Female,POLITICIAN
253063,Betty Friedan,IL,UNITED STATES,US,1921,Female,WRITER
2081628,Mary Blair,OK,United States,US,1911,Female,ARTIST
2087760,Mike Epps,IN,UNITED STATES,US,1970,Male,ACTOR
2088693,Floyd Landis,PA,United States,US,1975,Male,CYCLIST
2095762,Channing Tatum,AL,UNITED STATES,US,1980,Male,ACTOR
20110751,Phil Spector,NY,UNITED STATES,US,1940,Male,PRODUCER
1535704,Chris Evans,MA,UNITED STATES,US,1981,Male,ACTOR
77390,Natalie Wood,CA,UNITED STATES,US,1938,Female,ACTOR
1891167,William Standish Knowles,MA,UNITED STATES,US,1917,Male,CHEMIST
2127805,Deron Williams,WV,UNITED STATES,US,1984,Male,BASKETBALL PLAYER
80222,Robert McNamara,CA,UNITED STATES,US,1916,Male,BUSINESSPERSON
2150262,Carla Gugino,FL,UNITED STATES,US,1971,Female,ACTOR
2162222,Mike Mizanin,OH,United States,US,1980,Male,WRESTLER
2172695,Ne-Yo,AR,UNITED STATES,US,1982,Male,SINGER
20650188,Bernard L. Madoff,NY,UNITED STATES,US,1938,Male,BUSINESSPERSON
2190438,Ashley Tisdale,NJ,United States,US,1985,Female,ACTOR
199511,Paul Tibbets,IL,United States,US,1915,Male,MILITARY PERSONNEL
20913246,Scarlett Johansson,NY,UNITED STATES,US,1984,Female,ACTOR
396743,Kenneth G. Wilson,MA,UNITED STATES,US,1936,Male,PHYSICIST
2421536,Andre Iguodala,IL,UNITED STATES,US,1984,Male,BASKETBALL PLAYER
101393,Liev Schreiber,CA,UNITED STATES,US,1967,Male,ACTOR
21189337,David Duchovny,NY,UNITED STATES,US,1960,Male,ACTOR
217702,Geena Davis,MA,UNITED STATES,US,1956,Female,ACTOR
21486951,Oliver Stone,NY,UNITED STATES,US,1946,Male,FILM DIRECTOR
2308153,Daniella Monet,NC,UNITED STATES,US,1989,Female,ACTOR
2324849,Mary Elizabeth Winstead,NC,UNITED STATES,US,1984,Female,ACTOR
2327604,Joey Jordison,IA,UNITED STATES,US,1975,Male,MUSICIAN
2377150,Sunita Williams,OH,United States,US,1965,Female,ASTRONAUT
160640,Isadora Duncan,CA,United States,US,1877,Female,DANCER
168280,Dian Fossey,CA,UNITED STATES,US,1932,Female,BIOLOGIST
175220,Jerry Brown,CA,UNITED STATES,US,1938,Male,POLITICIAN
1178722,Paul Flory,IL,UNITED STATES,US,1910,Male,CHEMIST
2430774,Justin Long,CT,UNITED STATES,US,1978,Male,ACTOR
2449412,Ken Anderson,WI,United States,US,1976,Male,WRESTLER
196914,Gordon Moore,CA,UNITED STATES,US,1929,Male,BUSINESSPERSON
218238,Rob Schneider,CA,UNITED STATES,US,1963,Male,ACTOR
2477653,Matt Sydal,MO,UNITED STATES,US,1983,Male,WRESTLER
6663,Clyde Tombaugh,IL,UNITED STATES,US,1906,Male,ASTRONOMER
21491340,Olivia Wilde,NY,UNITED STATES,US,1984,Female,ACTOR
21816397,John Jay,NY,UNITED STATES,US,1745,Male,DIPLOMAT
2588300,Jennifer Carpenter,KY,UNITED STATES,US,1979,Female,ACTOR
2627820,Chris Brown,VA,UNITED STATES,US,1989,Male,SINGER
303563,John Watts Young,CA,UNITED STATES,US,1930,Male,ASTRONAUT
2633317,Tyson Gay,KY,UNITED STATES,US,1982,Male,ATHLETE
2647835,Zachary Levi,LA,UNITED STATES,US,1980,Male,ACTOR
2648669,Robert Knepper,OH,United States,US,1959,Male,ACTOR
2662543,Victoria Justice,FL,UNITED STATES,US,1993,Female,ACTOR
2698384,Vera Farmiga,NJ,United States,US,1973,Female,ACTOR
2750126,Gore Verbinski,TN,UNITED STATES,US,1964,Male,FILM DIRECTOR
25433,Ronald Reagan,IL,UNITED STATES,US,1911,Male,POLITICIAN
320445,Luis Alvarez,CA,UNITED STATES,US,1911,Male,PHYSICIST
2790066,Josh Radnor,OH,UNITED STATES,US,1974,Male,ACTOR
2796527,T-Pain,FL,UNITED STATES,US,1985,Male,SINGER
2825163,Zack Snyder,WI,United States,US,1966,Male,FILM DIRECTOR
25709692,Jonas Salk,NY,UNITED STATES,US,1914,Male,PHYSICIAN
2831145,John L. Hall,CO,UNITED STATES,US,1934,Male,PHYSICIST
2833068,Robert H. Grubbs,KY,UNITED STATES,US,1942,Male,CHEMIST
2838077,Richard R. Schrock,IN,UNITED STATES,US,1945,Male,CHEMIST
30871443,H. David Politzer,NY,UNITED STATES,US,1949,Male,PHYSICIST
396531,Edward Mills Purcell,IL,UNITED STATES,US,1912,Male,PHYSICIST
2941511,Sarah Palin,ID,UNITED STATES,US,1964,Female,POLITICIAN
3007277,Michael Emerson,IA,UNITED STATES,US,1954,Male,ACTOR
3035313,Justin Chambers,OH,UNITED STATES,US,1970,Male,ACTOR
33209238,Lana Del Rey,NY,UNITED STATES,US,1986,Female,SINGER
3164979,Josh Hutcherson,KY,UNITED STATES,US,1992,Male,ACTOR
